CATEGORY,START,STOP,DISTANCE_KM,PURPOSE,start_date,start_time,end_date,end_time,year,time_of_day,duration_minutes,Month
Business,Whitebridge,Waverly Place,12.39,Meeting,2016-02-28,1900-01-01 05:22:00,2016-02-28,1900-01-01 05:38:00,2016,Morning,16.0,Feb
Business,Waverly Place,Whitebridge,10.94,Meeting,2016-02-28,1900-01-01 09:26:00,2016-02-28,1900-01-01 09:42:00,2016,Morning,16.0,Feb
Personal,Whitebridge,Westpark Place,3.38,Meeting,2016-02-29,1900-01-01 11:07:00,2016-02-29,1900-01-01 11:14:00,2016,Morning,7.0,Feb
Business,Cary,Apex,6.12,Meeting,2016-02-29,1900-01-01 11:30:00,2016-02-29,1900-01-01 11:40:00,2016,Morning,10.0,Feb
Business,Apex,Cary,9.01,Meeting,2016-02-29,1900-01-01 12:36:00,2016-02-29,1900-01-01 12:48:00,2016,Afternoon,12.0,Feb
Business,Whitebridge,Hazelwood,4.18,Meeting,2016-02-29,1900-01-01 14:55:00,2016-02-29,1900-01-01 15:03:00,2016,Afternoon,8.0,Feb
Business,Hazelwood,Whitebridge,10.62,Customer Visit,2016-02-29,1900-01-01 16:40:00,2016-02-29,1900-01-01 17:00:00,2016,Afternoon,20.0,Feb
Business,Whitebridge,Wayne Ridge,12.87,Meal/Entertain,2016-03-01,1900-01-01 18:47:00,2016-03-01,1900-01-01 19:10:00,2016,Evening,23.0,Mar
Business,Wayne Ridge,Whitebridge,12.87,Meeting,2016-03-01,1900-01-01 21:27:00,2016-03-01,1900-01-01 21:45:00,2016,Night,18.0,Mar
Personal,Whitebridge,Westpark Place,3.54,Meeting,2016-03-03,1900-01-01 09:45:00,2016-03-03,1900-01-01 09:52:00,2016,Morning,7.0,Mar
Business,Westpark Place,Whitebridge,3.7,Errand/Supplies,2016-03-03,1900-01-01 11:04:00,2016-03-03,1900-01-01 11:10:00,2016,Morning,6.0,Mar
Business,Whitebridge,Northwoods,8.37,Meal/Entertain,2016-03-03,1900-01-01 14:44:00,2016-03-03,1900-01-01 14:58:00,2016,Afternoon,14.0,Mar
Business,Cary,Raleigh,12.23,Customer Visit,2016-03-03,1900-01-01 15:27:00,2016-03-03,1900-01-01 15:48:00,2016,Afternoon,21.0,Mar
Business,Raleigh,Cary,27.84,Meeting,2016-03-03,1900-01-01 16:02:00,2016-03-03,1900-01-01 16:42:00,2016,Afternoon,40.0,Mar
Business,Cary,Durham,15.93,Meeting,2016-03-04,1900-01-01 07:47:00,2016-03-04,1900-01-01 08:06:00,2016,Morning,19.0,Mar
Business,Durham,Cary,15.93,Customer Visit,2016-03-04,1900-01-01 09:46:00,2016-03-04,1900-01-01 10:03:00,2016,Morning,17.0,Mar
Business,Cary,Durham,16.74,Meeting,2016-03-04,1900-01-01 11:46:00,2016-03-04,1900-01-01 12:06:00,2016,Morning,20.0,Mar
Business,Durham,Cary,17.54,Meeting,2016-03-04,1900-01-01 13:03:00,2016-03-04,1900-01-01 13:25:00,2016,Afternoon,22.0,Mar
Business,Cary,Raleigh,25.27,Customer Visit,2016-03-04,1900-01-01 13:40:00,2016-03-04,1900-01-01 14:09:00,2016,Afternoon,29.0,Mar
Business,Raleigh,Raleigh,7.89,Meal/Entertain,2016-03-04,1900-01-01 15:56:00,2016-03-04,1900-01-01 16:08:00,2016,Afternoon,12.0,Mar
Business,Fayetteville Street,Depot Historic District,1.29,Errand/Supplies,2016-03-04,1900-01-01 16:16:00,2016-03-04,1900-01-01 16:22:00,2016,Afternoon,6.0,Mar
Business,Raleigh,Cary,21.73,Meeting,2016-03-04,1900-01-01 16:43:00,2016-03-04,1900-01-01 17:12:00,2016,Afternoon,29.0,Mar
Business,Cary,Morrisville,3.06,Temporary Site,2016-03-04,1900-01-01 19:02:00,2016-03-04,1900-01-01 19:08:00,2016,Evening,6.0,Mar
Business,Morrisville,Cary,3.22,Meal/Entertain,2016-03-04,1900-01-01 19:16:00,2016-03-04,1900-01-01 19:25:00,2016,Evening,9.0,Mar
Business,Cary,Morrisville,10.46,Meal/Entertain,2016-03-05,1900-01-01 11:44:00,2016-03-05,1900-01-01 11:59:00,2016,Morning,15.0,Mar
Personal,Weston,Weston,6.76,Meal/Entertain,2016-03-05,1900-01-01 12:57:00,2016-03-05,1900-01-01 13:12:00,2016,Afternoon,15.0,Mar
Personal,Morrisville,Cary,5.63,Meal/Entertain,2016-03-05,1900-01-01 14:08:00,2016-03-05,1900-01-01 14:18:00,2016,Afternoon,10.0,Mar
Business,Whitebridge,Wayne Ridge,12.55,Meal/Entertain,2016-03-05,1900-01-01 14:39:00,2016-03-05,1900-01-01 15:01:00,2016,Afternoon,22.0,Mar
Business,Cary,Morrisville,12.55,Meal/Entertain,2016-03-05,1900-01-01 16:52:00,2016-03-05,1900-01-01 17:13:00,2016,Afternoon,21.0,Mar
Business,Morrisville,Cary,6.28,Meal/Entertain,2016-03-05,1900-01-01 17:23:00,2016-03-05,1900-01-01 17:34:00,2016,Evening,11.0,Mar
Business,Whitebridge,Edgehill Farms,4.51,Errand/Supplies,2016-03-07,1900-01-01 09:10:00,2016-03-07,1900-01-01 09:20:00,2016,Morning,10.0,Mar
Business,Cary,Raleigh,19.96,Customer Visit,2016-03-07,1900-01-01 09:23:00,2016-03-07,1900-01-01 09:47:00,2016,Morning,24.0,Mar
Business,Fayetteville Street,Meredith Townes,9.5,Customer Visit,2016-03-07,1900-01-01 12:10:00,2016-03-07,1900-01-01 12:26:00,2016,Afternoon,16.0,Mar
Business,Meredith Townes,Leesville Hollow,15.13,Meeting,2016-03-07,1900-01-01 13:57:00,2016-03-07,1900-01-01 14:18:00,2016,Afternoon,21.0,Mar
Business,Raleigh,Cary,19.15,Between Offices,2016-03-07,1900-01-01 15:19:00,2016-03-07,1900-01-01 15:45:00,2016,Afternoon,26.0,Mar
Business,Whitebridge,Waverly Place,11.59,Between Offices,2016-03-08,1900-01-01 14:38:00,2016-03-08,1900-01-01 14:55:00,2016,Afternoon,17.0,Mar
Business,Waverly Place,Whitebridge,12.23,Meal/Entertain,2016-03-08,1900-01-01 15:35:00,2016-03-08,1900-01-01 16:00:00,2016,Afternoon,25.0,Mar
Personal,Whitebridge,Whitebridge,2.57,Meal/Entertain,2016-03-08,1900-01-01 16:13:00,2016-03-08,1900-01-01 16:25:00,2016,Afternoon,12.0,Mar
Business,Cary,Morrisville,13.52,Meeting,2016-03-10,1900-01-01 03:36:00,2016-03-10,1900-01-01 03:53:00,2016,Night,17.0,Mar
Business,East Austin,West University,20.6,Meeting,2016-03-10,1900-01-01 10:08:00,2016-03-10,1900-01-01 10:37:00,2016,Morning,29.0,Mar
Business,West University,South Congress,3.7,Meeting,2016-03-10,1900-01-01 14:39:00,2016-03-10,1900-01-01 14:55:00,2016,Afternoon,16.0,Mar
Business,South Congress,Arts District,2.57,Meeting,2016-03-10,1900-01-01 16:18:00,2016-03-10,1900-01-01 16:28:00,2016,Afternoon,10.0,Mar
Business,The Drag,Congress Ave District,3.22,Meal/Entertain,2016-03-11,1900-01-01 09:47:00,2016-03-11,1900-01-01 09:59:00,2016,Morning,12.0,Mar
Business,Congress Ave District,Downtown,1.29,Meal/Entertain,2016-03-11,1900-01-01 10:29:00,2016-03-11,1900-01-01 10:36:00,2016,Morning,7.0,Mar
Business,Downtown,Red River District,1.93,Meal/Entertain,2016-03-11,1900-01-01 11:57:00,2016-03-11,1900-01-01 12:04:00,2016,Morning,7.0,Mar
Business,Red River District,Downtown,1.61,Meal/Entertain,2016-03-11,1900-01-01 13:43:00,2016-03-11,1900-01-01 13:51:00,2016,Afternoon,8.0,Mar
Business,South Congress,The Drag,3.38,Meal/Entertain,2016-03-11,1900-01-01 19:21:00,2016-03-11,1900-01-01 19:35:00,2016,Evening,14.0,Mar
Business,The Drag,South Congress,3.54,Meal/Entertain,2016-03-12,1900-01-01 09:13:00,2016-03-12,1900-01-01 09:22:00,2016,Morning,9.0,Mar
Personal,South Congress,The Drag,3.06,Meal/Entertain,2016-03-12,1900-01-01 18:27:00,2016-03-12,1900-01-01 18:37:00,2016,Evening,10.0,Mar
Business,The Drag,Convention Center District,9.17,Meal/Entertain,2016-03-13,1900-01-01 09:07:00,2016-03-13,1900-01-01 09:37:00,2016,Morning,30.0,Mar
Business,South Congress,North Austin,13.52,Meal/Entertain,2016-03-13,1900-01-01 18:23:00,2016-03-13,1900-01-01 18:43:00,2016,Evening,20.0,Mar
Business,Georgian Acres,The Drag,9.98,Meal/Entertain,2016-03-13,1900-01-01 20:07:00,2016-03-13,1900-01-01 20:28:00,2016,Evening,21.0,Mar
Business,The Drag,North Austin,16.9,Meal/Entertain,2016-03-13,1900-01-01 20:39:00,2016-03-13,1900-01-01 20:58:00,2016,Evening,19.0,Mar
Business,North Austin,Coxville,11.59,Meal/Entertain,2016-03-13,1900-01-01 21:11:00,2016-03-13,1900-01-01 21:23:00,2016,Night,12.0,Mar
Business,Coxville,The Drag,20.12,Meal/Entertain,2016-03-13,1900-01-01 22:19:00,2016-03-13,1900-01-01 22:39:00,2016,Night,20.0,Mar
Business,The Drag,South Congress,3.22,Errand/Supplies,2016-03-14,1900-01-01 08:34:00,2016-03-14,1900-01-01 08:49:00,2016,Morning,15.0,Mar
Business,South Congress,The Drag,4.35,Errand/Supplies,2016-03-14,1900-01-01 18:39:00,2016-03-14,1900-01-01 18:55:00,2016,Evening,16.0,Mar
Business,The Drag,Convention Center District,3.22,Meal/Entertain,2016-03-15,1900-01-01 08:45:00,2016-03-15,1900-01-01 08:57:00,2016,Morning,12.0,Mar
Business,Downtown,The Drag,4.51,Meal/Entertain,2016-03-15,1900-01-01 20:48:00,2016-03-15,1900-01-01 21:01:00,2016,Evening,13.0,Mar
Business,The Drag,Congress Ave District,2.74,Meal/Entertain,2016-03-16,1900-01-01 11:34:00,2016-03-16,1900-01-01 11:45:00,2016,Morning,11.0,Mar
Business,Convention Center District,West University,3.22,Meal/Entertain,2016-03-16,1900-01-01 14:44:00,2016-03-16,1900-01-01 14:55:00,2016,Afternoon,11.0,Mar
Business,West University,Congress Ave District,3.38,Meal/Entertain,2016-03-16,1900-01-01 18:43:00,2016-03-16,1900-01-01 18:56:00,2016,Evening,13.0,Mar
Personal,Downtown,The Drag,2.74,Meal/Entertain,2016-03-17,1900-01-01 00:33:00,2016-03-17,1900-01-01 00:44:00,2016,Night,11.0,Mar
Business,Austin,Katy,218.87,Customer Visit,2016-03-17,1900-01-01 12:52:00,2016-03-17,1900-01-01 15:11:00,2016,Afternoon,139.0,Mar
Business,Katy,Houston,48.6,Meeting,2016-03-17,1900-01-01 15:16:00,2016-03-17,1900-01-01 15:58:00,2016,Afternoon,42.0,Mar
Business,Midtown,Alief,24.94,Meal/Entertain,2016-03-17,1900-01-01 17:20:00,2016-03-17,1900-01-01 18:02:00,2016,Evening,42.0,Mar
Personal,Houston,Houston,7.89,Meal/Entertain,2016-03-17,1900-01-01 18:47:00,2016-03-17,1900-01-01 19:09:00,2016,Evening,22.0,Mar
Personal,Houston,Houston,20.28,Meal/Entertain,2016-03-17,1900-01-01 20:57:00,2016-03-17,1900-01-01 21:28:00,2016,Evening,31.0,Mar
Personal,Sharpstown,Midtown,16.74,Meal/Entertain,2016-03-17,1900-01-01 21:48:00,2016-03-17,1900-01-01 22:04:00,2016,Night,16.0,Mar
Business,Midtown,Midtown,1.77,Meal/Entertain,2016-03-18,1900-01-01 07:15:00,2016-03-18,1900-01-01 07:21:00,2016,Morning,6.0,Mar
Business,Midtown,Midtown,1.77,Meal/Entertain,2016-03-18,1900-01-01 08:35:00,2016-03-18,1900-01-01 08:43:00,2016,Morning,8.0,Mar
Business,Midtown,Sharpstown,21.24,Meeting,2016-03-18,1900-01-01 18:24:00,2016-03-18,1900-01-01 19:08:00,2016,Evening,44.0,Mar
Business,Sharpstown,Sharpstown,1.61,Errand/Supplies,2016-03-18,1900-01-01 19:23:00,2016-03-18,1900-01-01 19:29:00,2016,Evening,6.0,Mar
Business,Sharpstown,Midtown,14.81,Customer Visit,2016-03-18,1900-01-01 21:01:00,2016-03-18,1900-01-01 21:15:00,2016,Night,14.0,Mar
Business,Midtown,Sharpstown,15.13,Meal/Entertain,2016-03-19,1900-01-01 09:10:00,2016-03-19,1900-01-01 09:25:00,2016,Morning,15.0,Mar
Business,Houston,Sugar Land,19.31,Customer Visit,2016-03-19,1900-01-01 12:50:00,2016-03-19,1900-01-01 13:13:00,2016,Afternoon,23.0,Mar
Business,Sugar Land,Houston,56.49,Customer Visit,2016-03-19,1900-01-01 14:01:00,2016-03-19,1900-01-01 14:57:00,2016,Afternoon,56.0,Mar
Business,Houston,Galveston,58.74,Meal/Entertain,2016-03-19,1900-01-01 15:34:00,2016-03-19,1900-01-01 16:38:00,2016,Afternoon,64.0,Mar
Business,Galveston,Port Bolivar,4.99,Meal/Entertain,2016-03-19,1900-01-01 17:17:00,2016-03-19,1900-01-01 17:32:00,2016,Evening,15.0,Mar
Business,Port Bolivar,Port Bolivar,3.38,Errand/Supplies,2016-03-19,1900-01-01 17:37:00,2016-03-19,1900-01-01 17:47:00,2016,Evening,10.0,Mar
Business,Port Bolivar,Port Bolivar,1.93,Errand/Supplies,2016-03-19,1900-01-01 17:52:00,2016-03-19,1900-01-01 18:00:00,2016,Evening,8.0,Mar
Business,Port Bolivar,Galveston,12.07,Meeting,2016-03-19,1900-01-01 18:53:00,2016-03-19,1900-01-01 19:29:00,2016,Evening,36.0,Mar
Business,Galveston,Houston,91.73,Customer Visit,2016-03-19,1900-01-01 19:33:00,2016-03-19,1900-01-01 20:39:00,2016,Evening,66.0,Mar
Business,Midtown,Washington Avenue,9.5,Meeting,2016-03-20,1900-01-01 07:37:00,2016-03-20,1900-01-01 07:48:00,2016,Morning,11.0,Mar
Business,Washington Avenue,Midtown,9.98,Meeting,2016-03-20,1900-01-01 11:42:00,2016-03-20,1900-01-01 11:56:00,2016,Morning,14.0,Mar
Business,Midtown,Sharpstown,16.74,Meeting,2016-03-20,1900-01-01 17:08:00,2016-03-20,1900-01-01 17:34:00,2016,Evening,26.0,Mar
Personal,Sharpstown,Briar Meadow,1.93,Meeting,2016-03-20,1900-01-01 18:34:00,2016-03-20,1900-01-01 18:40:00,2016,Evening,6.0,Mar
Business,Briar Meadow,Midtown,15.45,Customer Visit,2016-03-20,1900-01-01 18:45:00,2016-03-20,1900-01-01 19:06:00,2016,Evening,21.0,Mar
Personal,Midtown,Downtown,1.61,Customer Visit,2016-03-21,1900-01-01 10:21:00,2016-03-21,1900-01-01 10:26:00,2016,Morning,5.0,Mar
Business,Downtown,Midtown,1.45,Meal/Entertain,2016-03-21,1900-01-01 16:05:00,2016-03-21,1900-01-01 16:13:00,2016,Afternoon,8.0,Mar
Business,Midtown,Sharpstown,14.16,Meal/Entertain,2016-03-21,1900-01-01 18:59:00,2016-03-21,1900-01-01 19:15:00,2016,Evening,16.0,Mar
Business,Sharpstown,Midtown,41.2,Meal/Entertain,2016-03-21,1900-01-01 20:18:00,2016-03-21,1900-01-01 20:55:00,2016,Evening,37.0,Mar
Business,Midtown,Greater Greenspoint,37.01,Meal/Entertain,2016-03-22,1900-01-01 06:17:00,2016-03-22,1900-01-01 06:43:00,2016,Morning,26.0,Mar
Personal,Morrisville,Cary,13.04,Meal/Entertain,2016-03-22,1900-01-01 12:06:00,2016-03-22,1900-01-01 12:24:00,2016,Afternoon,18.0,Mar
Personal,Whitebridge,Whitebridge,2.25,Meal/Entertain,2016-03-22,1900-01-01 19:12:00,2016-03-22,1900-01-01 19:25:00,2016,Evening,13.0,Mar
Personal,Whitebridge,Preston,2.74,Meal/Entertain,2016-03-23,1900-01-01 14:37:00,2016-03-23,1900-01-01 14:42:00,2016,Afternoon,5.0,Mar
Personal,Preston,Whitebridge,2.57,Meal/Entertain,2016-03-23,1900-01-01 14:53:00,2016-03-23,1900-01-01 14:59:00,2016,Afternoon,6.0,Mar
Personal,Whitebridge,Westpark Place,3.22,Meal/Entertain,2016-03-24,1900-01-01 19:47:00,2016-03-24,1900-01-01 19:54:00,2016,Evening,7.0,Mar
Business,Westpark Place,Whitebridge,3.54,Meal/Entertain,2016-03-24,1900-01-01 20:34:00,2016-03-24,1900-01-01 20:40:00,2016,Evening,6.0,Mar
Business,Cary,Latta,231.74,Customer Visit,2016-03-25,1900-01-01 13:24:00,2016-03-25,1900-01-01 16:22:00,2016,Afternoon,178.0,Mar
Business,Latta,Jacksonville,499.38,Customer Visit,2016-03-25,1900-01-01 16:52:00,2016-03-25,1900-01-01 22:22:00,2016,Afternoon,330.0,Mar
Business,Jacksonville,Kissimmee,323.48,Meeting,2016-03-25,1900-01-01 22:54:00,2016-03-26,1900-01-01 01:39:00,2016,Night,165.0,Mar
Personal,Couples Glen,Isles of Buena Vista,10.78,Meeting,2016-03-26,1900-01-01 14:05:00,2016-03-26,1900-01-01 14:29:00,2016,Afternoon,24.0,Mar
Personal,Kissimmee,Orlando,14.16,Meeting,2016-03-26,1900-01-01 15:19:00,2016-03-26,1900-01-01 15:49:00,2016,Afternoon,30.0,Mar
Personal,Lake Reams,Lake Reams,1.93,Meeting,2016-03-26,1900-01-01 16:26:00,2016-03-26,1900-01-01 16:30:00,2016,Afternoon,4.0,Mar
Business,Lake Reams,Lake Reams,3.38,Errand/Supplies,2016-03-27,1900-01-01 00:31:00,2016-03-27,1900-01-01 00:40:00,2016,Night,9.0,Mar
Business,Orlando,Kissimmee,10.62,Meal/Entertain,2016-03-27,1900-01-01 01:11:00,2016-03-27,1900-01-01 01:23:00,2016,Night,12.0,Mar
Business,Kissimmee,Orlando,9.82,Customer Visit,2016-03-27,1900-01-01 15:31:00,2016-03-27,1900-01-01 15:56:00,2016,Afternoon,25.0,Mar
Personal,Orlando,Orlando,11.1,Customer Visit,2016-03-27,1900-01-01 21:26:00,2016-03-27,1900-01-01 21:41:00,2016,Night,15.0,Mar
Personal,Orlando,Kissimmee,11.75,Customer Visit,2016-03-27,1900-01-01 23:04:00,2016-03-27,1900-01-01 23:18:00,2016,Night,14.0,Mar
Personal,Kissimmee,Orlando,5.79,Customer Visit,2016-03-28,1900-01-01 12:29:00,2016-03-28,1900-01-01 12:42:00,2016,Afternoon,13.0,Mar
Personal,Couples Glen,Vista East,43.77,Customer Visit,2016-03-28,1900-01-01 19:30:00,2016-03-28,1900-01-01 20:23:00,2016,Evening,53.0,Mar
Personal,Orlando,Kissimmee,41.36,Customer Visit,2016-03-28,1900-01-01 22:55:00,2016-03-28,1900-01-01 23:26:00,2016,Night,31.0,Mar
Personal,Kissimmee,Orlando,21.89,Customer Visit,2016-03-29,1900-01-01 15:27:00,2016-03-29,1900-01-01 16:11:00,2016,Afternoon,44.0,Mar
Personal,Sand Lake Commons,Sky Lake,9.98,Customer Visit,2016-03-29,1900-01-01 18:20:00,2016-03-29,1900-01-01 18:39:00,2016,Evening,19.0,Mar
Personal,Sky Lake,Sand Lake Commons,9.66,Customer Visit,2016-03-29,1900-01-01 20:29:00,2016-03-29,1900-01-01 20:44:00,2016,Evening,15.0,Mar
Personal,Orlando,Kissimmee,22.21,Customer Visit,2016-03-29,1900-01-01 23:04:00,2016-03-29,1900-01-01 23:21:00,2016,Night,17.0,Mar
Business,Orlando,Kissimmee,46.35,Meal/Entertain,2016-03-30,1900-01-01 22:05:00,2016-03-30,1900-01-01 22:55:00,2016,Night,50.0,Mar
Business,Kissimmee,Orlando,25.91,Temporary Site,2016-03-31,1900-01-01 12:47:00,2016-03-31,1900-01-01 13:22:00,2016,Afternoon,35.0,Mar
Business,Orlando,Kissimmee,26.39,Meal/Entertain,2016-03-31,1900-01-01 14:37:00,2016-03-31,1900-01-01 15:09:00,2016,Afternoon,32.0,Mar
Business,Kissimmee,Kissimmee,17.7,Meeting,2016-04-01,1900-01-01 13:43:00,2016-04-01,1900-01-01 14:01:00,2016,Afternoon,18.0,Apr
Business,Kissimmee,Orlando,24.94,Customer Visit,2016-04-01,1900-01-01 14:36:00,2016-04-01,1900-01-01 15:24:00,2016,Afternoon,48.0,Apr
Business,Orlando,Kissimmee,32.67,Meeting,2016-04-01,1900-01-01 16:01:00,2016-04-01,1900-01-01 16:49:00,2016,Afternoon,48.0,Apr
Personal,Kissimmee,Kissimmee,1.13,Meeting,2016-04-01,1900-01-01 16:52:00,2016-04-01,1900-01-01 16:57:00,2016,Afternoon,5.0,Apr
Personal,Kissimmee,Kissimmee,8.85,Meeting,2016-04-02,1900-01-01 08:48:00,2016-04-02,1900-01-01 09:04:00,2016,Morning,16.0,Apr
Personal,Kissimmee,Kissimmee,8.21,Meeting,2016-04-02,1900-01-01 11:01:00,2016-04-02,1900-01-01 11:16:00,2016,Morning,15.0,Apr
Business,Kissimmee,Daytona Beach,124.4,Customer Visit,2016-04-02,1900-01-01 12:21:00,2016-04-02,1900-01-01 14:47:00,2016,Afternoon,146.0,Apr
Business,Daytona Beach,Jacksonville,129.55,Customer Visit,2016-04-02,1900-01-01 16:57:00,2016-04-02,1900-01-01 18:09:00,2016,Afternoon,72.0,Apr
Business,Jacksonville,Ridgeland,280.35,Customer Visit,2016-04-02,1900-01-01 19:38:00,2016-04-02,1900-01-01 22:36:00,2016,Evening,178.0,Apr
Business,Ridgeland,Florence,231.74,Meeting,2016-04-02,1900-01-01 23:11:00,2016-04-03,1900-01-01 01:34:00,2016,Night,143.0,Apr
Business,Florence,Cary,256.37,Meeting,2016-04-03,1900-01-01 02:00:00,2016-04-03,1900-01-01 04:16:00,2016,Night,136.0,Apr
Business,Whitebridge,Wayne Ridge,12.71,Meal/Entertain,2016-04-05,1900-01-01 21:39:00,2016-04-05,1900-01-01 21:55:00,2016,Night,16.0,Apr
Business,Wayne Ridge,Whitebridge,12.87,Meal/Entertain,2016-04-06,1900-01-01 00:19:00,2016-04-06,1900-01-01 00:39:00,2016,Night,20.0,Apr
Business,Cary,Morrisville,9.82,Meal/Entertain,2016-04-07,1900-01-01 18:20:00,2016-04-07,1900-01-01 18:39:00,2016,Evening,19.0,Apr
Business,Morrisville,Cary,9.82,Errand/Supplies,2016-04-07,1900-01-01 19:45:00,2016-04-07,1900-01-01 20:00:00,2016,Evening,15.0,Apr
Business,Cary,Durham,16.9,Meeting,2016-04-08,1900-01-01 12:30:00,2016-04-08,1900-01-01 12:48:00,2016,Afternoon,18.0,Apr
Business,Durham,Cary,14.0,Meal/Entertain,2016-04-08,1900-01-01 13:34:00,2016-04-08,1900-01-01 13:51:00,2016,Afternoon,17.0,Apr
Business,Westpark Place,Whitebridge,2.9,Errand/Supplies,2016-04-08,1900-01-01 13:55:00,2016-04-08,1900-01-01 14:03:00,2016,Afternoon,8.0,Apr
Business,Cary,Raleigh,30.74,Meeting,2016-04-08,1900-01-01 14:43:00,2016-04-08,1900-01-01 15:20:00,2016,Afternoon,37.0,Apr
Business,Raleigh,Cary,29.93,Meeting,2016-04-08,1900-01-01 16:05:00,2016-04-08,1900-01-01 16:47:00,2016,Afternoon,42.0,Apr
Business,Whitebridge,Edgehill Farms,4.51,Errand/Supplies,2016-04-12,1900-01-01 09:15:00,2016-04-12,1900-01-01 09:26:00,2016,Morning,11.0,Apr
Business,Cary,Raleigh,14.32,Meeting,2016-04-12,1900-01-01 09:34:00,2016-04-12,1900-01-01 09:53:00,2016,Morning,19.0,Apr
Business,Meredith,Cedar Hill,12.07,Customer Visit,2016-04-12,1900-01-01 10:58:00,2016-04-12,1900-01-01 11:18:00,2016,Morning,20.0,Apr
Business,Raleigh,Morrisville,25.59,Meeting,2016-04-12,1900-01-01 12:22:00,2016-04-12,1900-01-01 12:44:00,2016,Afternoon,22.0,Apr
Business,Morrisville,Cary,10.46,Meal/Entertain,2016-04-12,1900-01-01 13:42:00,2016-04-12,1900-01-01 14:01:00,2016,Afternoon,19.0,Apr
Business,Cary,Holly Springs,24.62,Temporary Site,2016-04-14,1900-01-01 07:29:00,2016-04-14,1900-01-01 08:09:00,2016,Morning,40.0,Apr
Business,Holly Springs,Cary,22.05,Temporary Site,2016-04-14,1900-01-01 16:00:00,2016-04-14,1900-01-01 16:43:00,2016,Afternoon,43.0,Apr
Business,Cary,Raleigh,19.15,Temporary Site,2016-04-15,1900-01-01 11:36:00,2016-04-15,1900-01-01 12:07:00,2016,Morning,31.0,Apr
Business,Meredith Townes,Harden Place,2.25,Errand/Supplies,2016-04-15,1900-01-01 12:29:00,2016-04-15,1900-01-01 12:32:00,2016,Afternoon,3.0,Apr
Business,Raleigh,Cary,24.46,Meeting,2016-04-15,1900-01-01 14:31:00,2016-04-15,1900-01-01 15:01:00,2016,Afternoon,30.0,Apr
Business,Cary,Morrisville,9.66,Errand/Supplies,2016-04-16,1900-01-01 12:59:00,2016-04-16,1900-01-01 13:17:00,2016,Afternoon,18.0,Apr
Business,Morrisville,Cary,9.82,Meal/Entertain,2016-04-16,1900-01-01 15:10:00,2016-04-16,1900-01-01 15:26:00,2016,Afternoon,16.0,Apr
Business,Whitebridge,Wayne Ridge,13.2,Meal/Entertain,2016-04-19,1900-01-01 17:44:00,2016-04-19,1900-01-01 18:08:00,2016,Evening,24.0,Apr
Business,Wayne Ridge,Whitebridge,12.87,Meal/Entertain,2016-04-19,1900-01-01 19:57:00,2016-04-19,1900-01-01 20:19:00,2016,Evening,22.0,Apr
Business,Cary,Raleigh,21.89,Meeting,2016-04-22,1900-01-01 08:25:00,2016-04-22,1900-01-01 09:04:00,2016,Morning,39.0,Apr
Business,Raleigh,Cary,36.21,Meeting,2016-04-22,1900-01-01 10:10:00,2016-04-22,1900-01-01 10:40:00,2016,Morning,30.0,Apr
Business,Cary,Durham,16.74,Meeting,2016-04-22,1900-01-01 12:08:00,2016-04-22,1900-01-01 12:28:00,2016,Afternoon,20.0,Apr
Business,Durham,Cary,16.09,Meeting,2016-04-22,1900-01-01 13:02:00,2016-04-22,1900-01-01 13:26:00,2016,Afternoon,24.0,Apr
Business,Whitebridge,Tanglewood,9.66,Meal/Entertain,2016-04-23,1900-01-01 17:03:00,2016-04-23,1900-01-01 17:16:00,2016,Evening,13.0,Apr
Business,Tanglewood,Whitebridge,10.46,Meal/Entertain,2016-04-23,1900-01-01 18:49:00,2016-04-23,1900-01-01 19:05:00,2016,Evening,16.0,Apr
Business,Cary,Morrisville,4.99,Errand/Supplies,2016-04-24,1900-01-01 19:07:00,2016-04-24,1900-01-01 19:16:00,2016,Evening,9.0,Apr
Business,Chessington,Chessington,3.06,Errand/Supplies,2016-04-24,1900-01-01 19:46:00,2016-04-24,1900-01-01 19:52:00,2016,Evening,6.0,Apr
Business,Morrisville,Cary,6.76,Between Offices,2016-04-24,1900-01-01 21:41:00,2016-04-24,1900-01-01 21:50:00,2016,Night,9.0,Apr
Business,Whitebridge,Burtrose,7.89,Between Offices,2016-04-27,1900-01-01 13:30:00,2016-04-27,1900-01-01 13:40:00,2016,Afternoon,10.0,Apr
Business,Burtrose,Whitebridge,7.72,Between Offices,2016-04-27,1900-01-01 14:13:00,2016-04-27,1900-01-01 14:25:00,2016,Afternoon,12.0,Apr
Business,Cary,Raleigh,19.96,Customer Visit,2016-04-28,1900-01-01 12:09:00,2016-04-28,1900-01-01 12:34:00,2016,Afternoon,25.0,Apr
Business,Raleigh,Cary,52.79,Customer Visit,2016-04-28,1900-01-01 13:30:00,2016-04-28,1900-01-01 13:49:00,2016,Afternoon,19.0,Apr
Business,Morrisville,Cary,8.85,Customer Visit,2016-04-28,1900-01-01 22:10:00,2016-04-28,1900-01-01 22:28:00,2016,Night,18.0,Apr
Business,Cary,Durham,15.93,Meeting,2016-04-29,1900-01-01 11:44:00,2016-04-29,1900-01-01 12:01:00,2016,Morning,17.0,Apr
Business,Durham,Cary,16.09,Meeting,2016-04-29,1900-01-01 13:13:00,2016-04-29,1900-01-01 13:34:00,2016,Afternoon,21.0,Apr
